date,team,player,starter,minutes
2022-11-28,Switzerland,Edimilson Fernandes,False,32.13333333333333
2022-11-28,Switzerland,Fabian Lukas Schär,False,0.0
2022-11-28,Switzerland,Denis Lemi Zakaria Lako Lado,False,0.0
2022-11-28,Switzerland,Haris Seferović,False,15.216666666666669
2022-11-28,Switzerland,Ricardo Iván Rodríguez Araya,True,90.0
2022-11-28,Switzerland,Breel-Donald Embolo,True,74.78333333333333
2022-11-28,Switzerland,Manuel Obafemi Akanji,True,90.0
2022-11-28,Switzerland,Yann Sommer,True,90.0
2022-11-28,Switzerland,Remo Freuler,True,90.0
2022-11-28,Switzerland,Silvan Widmer,True,85.31666666666666
2022-11-28,Switzerland,Fabian Frei,False,4.683333333333337
2022-11-28,Switzerland,Nico Elvedi,True,90.0
2022-11-28,Switzerland,Renato Steffen,False,31.75
2022-11-28,Switzerland,Michel Aebischer,False,15.283333333333331
2022-11-28,Switzerland,Christian Fassnacht,False,0.0
2022-11-28,Switzerland,Djibril Sow,True,74.71666666666667
2022-11-28,Switzerland,Gregor Kobel,False,0.0
2022-11-28,Switzerland,Jonas Omlin,False,0.0
2022-11-28,Switzerland,Eray Ervin Cömert,False,0.0
2022-11-28,Switzerland,Ruben Vargas,True,57.86666666666667
2022-11-28,Switzerland,Ardon Jashari,False,0.0
2022-11-28,Switzerland,Philipp Köhn,False,0.0
2022-11-28,Switzerland,Fabian Rieder,True,58.25
2022-12-09,Netherlands,Memphis Depay,True,77.95
2022-12-09,Netherlands,Vincent Janssen,False,0.0
2022-12-09,Netherlands,Nathan Aké,True,90.0
2022-12-09,Netherlands,Daley Blind,True,64.01666666666667
2022-12-09,Netherlands,Virgil van Dijk,True,90.0
2022-12-09,Netherlands,Davy Klaassen,False,0.0
2022-12-09,Netherlands,Marten de Roon,True,45.0
2022-12-09,Netherlands,Steven Berghuis,False,45.0
2022-12-09,Netherlands,Stefan de Vrij,False,0.0
2022-12-09,Netherlands,Wout Weghorst,False,12.049999999999997
2022-12-09,Netherlands,Remko Pasveer,False,0.0
2022-12-09,Netherlands,Teun Koopmeiners,False,45.0
2022-12-09,Netherlands,Matthijs de Ligt,False,0.0
2022-12-09,Netherlands,Frenkie de Jong,True,90.0
2022-12-09,Netherlands,Tyrell Malacia,False,0.0
2022-12-09,Netherlands,Denzel Dumfries,True,90.0
2022-12-09,Netherlands,Steven Bergwijn,True,45.0
2022-12-09,Netherlands,Andries Noppert,True,90.0
2022-12-09,Netherlands,Justin Bijlow,False,0.0
2022-12-09,Netherlands,Luuk de Jong,False,25.983333333333334
2022-12-09,Netherlands,Cody Mathès Gakpo,True,157.68333333333334
2022-12-09,Netherlands,Noa Lang,False,0.0
2022-12-09,Netherlands,Jurriën David Norman Timber,True,90.0
2022-12-09,Netherlands,Kenneth Taylor,False,0.0
2022-12-09,Netherlands,Jeremie Frimpong,False,0.0
2022-12-09,Netherlands,Xavi Simons,False,0.0
2022-12-09,Argentina,Ángel Fabián Di María Hernández,False,1.8166666666666629
2022-12-09,Argentina,Nicolás Hernán Otamendi,True,136.48333333333335
2022-12-09,Argentina,Lionel Andrés Messi Cuccittini,True,136.48333333333335
2022-12-09,Argentina,Nicolás Alejandro Tagliafico,False,12.849999999999994
2022-12-09,Argentina,Paulo Bruno Exequiel Dybala,False,0.0
2022-12-09,Argentina,Franco Armani,False,0.0
2022-12-09,Argentina,Ángel Martín Correa,False,0.0
2022-12-09,Argentina,Gerónimo Rulli,False,0.0
2022-12-09,Argentina,Damián Emiliano Martínez,True,90.0
2022-12-09,Argentina,Alejandro Darío Gómez,False,0.0
2022-12-09,Argentina,Germán Alejandro Pezzella,False,0.0
2022-12-09,Argentina,Rodrigo Javier De Paul,True,65.61666666666667
2022-12-09,Argentina,Lautaro Javier Martínez,False,9.083333333333329
2022-12-09,Argentina,Leandro Daniel Paredes,False,24.21666666666667
2022-12-09,Argentina,Marcos Javier Acuña,True,77.15
2022-12-09,Argentina,Cristian Gabriel Romero,True,77.46666666666667
2022-12-09,Argentina,Juan Marcos Foyth,False,0.0
2022-12-09,Argentina,Guido Rodríguez,False,0.0
2022-12-09,Argentina,Lisandro Martínez,True,134.66666666666669
2022-12-09,Argentina,Alexis Mac Allister,True,90.0
2022-12-09,Argentina,Gonzalo Ariel Montiel,False,7.833333333333329
2022-12-09,Argentina,Exequiel Alejandro Palacios,False,0.0
2022-12-09,Argentina,Thiago Ezequiel Almada,False,0.0
2022-12-09,Argentina,Nahuel Molina Lucero,True,128.65
2022-12-09,Argentina,Julián Álvarez,True,80.91666666666667
2022-12-09,Argentina,Enzo Fernandez,True,112.83333333333333
2022-12-01,Germany,Leroy Sané,True,90.0
2022-12-01,Germany,Antonio Rüdiger,True,90.0
2022-12-01,Germany,Kevin Trapp,False,0.0
2022-12-01,Germany,Julian Brandt,False,0.0
2022-12-01,Germany,Thomas Müller,True,65.85
2022-12-01,Germany,Manuel Neuer,True,90.0
2022-12-01,Germany,Joshua Kimmich,True,90.0
2022-12-01,Germany,Niklas Süle,True,93.61666666666666
2022-12-01,Germany,Leon Goretzka,True,45.0
2022-12-01,Germany,Mario Götze,False,24.13333333333334
2022-12-01,Germany,Serge Gnabry,True,90.0
2022-12-01,Germany,Lukas Klostermann,False,45.0
2022-12-01,Germany,Thilo Kehrer,False,0.0
2022-12-01,Germany,Niclas Füllkrug,False,36.06666666666667
2022-12-01,Germany,Jonas Hofmann,False,0.0
2022-12-01,Germany,Matthias Ginter,False,0.0
2022-12-01,Germany,Christian Günter,False,0.0
2022-12-01,Germany,Kai Havertz,False,24.150000000000006
2022-12-01,Germany,İlkay Gündoğan,True,53.93333333333333
2022-12-01,Germany,David Raum,True,65.86666666666666
2022-12-01,Germany,Marc-André ter Stegen,False,0.0
2022-12-01,Germany,Nico Schlotterbeck,False,0.0
2022-12-01,Germany,Armel Bella-Kotchap,False,0.0
2022-12-01,Germany,Karim-David Adeyemi,False,0.0
2022-12-01,Germany,Youssoufa Moukoko,False,0.0
2022-12-01,Germany,Jamal Musiala,True,90.0
2022-12-01,Costa Rica,Joel Nathaniel Campbell Samuels,True,90.0
2022-12-01,Costa Rica,Celso Borges Mora,True,90.0
2022-12-01,Costa Rica,Bryan Ruiz González,False,0.0
2022-12-01,Costa Rica,Johan Alberto Venegas Ulloa,True,73.23333333333333
2022-12-01,Costa Rica,Keylor Navas Gamboa,True,90.0
2022-12-01,Costa Rica,Óscar Esau Duarte Gaitán,True,90.0
2022-12-01,Costa Rica,Bryan Oviedo,True,92.48333333333333
2022-12-01,Costa Rica,Yeltsin Ignacio Tejeda Valverde,True,92.53333333333333
2022-12-01,Costa Rica,Kendall Jamaal Waston Manley,True,90.0
2022-12-01,Costa Rica,Ronald Alberto Matarrita Ulate,False,19.349999999999994
2022-12-01,Costa Rica,Juan Pablo Vargas Campos,True,90.0
2022-12-01,Costa Rica,Patrick Gilmar Sequeira Mejías,False,0.0
2022-12-01,Costa Rica,Brandon Aguilera Zamora,True,45.0
2022-12-01,Costa Rica,Keysher Fuller Spence,True,73.5
2022-12-01,Costa Rica,Esteban Alvarado Brown,False,0.0
2022-12-01,Costa Rica,Carlos Manuel Martínez Castro,False,0.0
2022-12-01,Costa Rica,Anthony Daniel Contreras Enríquez,False,0.09999999999999432
2022-12-01,Costa Rica,Gerson Torres Barrantes,False,0.0
2022-12-01,Costa Rica,Jewison Bennette,False,16.5
2022-12-01,Costa Rica,Douglas Andrey López Araya,False,0.0
2022-12-01,Costa Rica,Youstin Delfin Salas Gómez,False,47.58333333333333
2022-12-01,Costa Rica,Daniel Alonso Chacón Salas,False,0.0
2022-12-01,Costa Rica,Roan Roberto Wilson Gordon,False,0.0
2022-12-01,Costa Rica,Álvaro José Zamora Mata,False,0.0
2022-12-01,Costa Rica,Anthony William Hernández González,False,0.0
2022-11-27,Japan,Eiji Kawashima,False,0.0
2022-11-27,Japan,Maya Yoshida,True,90.0
2022-11-27,Japan,Hiroki Sakai,False,0.0
2022-11-27,Japan,Yuto Nagatomo,True,45.0
2022-11-27,Japan,Gaku Shibasaki,False,0.0
2022-11-27,Japan,Ritsu Doan,True,66.18333333333334
2022-11-27,Japan,Takumi Minamino,False,8.183333333333337
2022-11-27,Japan,Takuma Asano,False,45.0
2022-11-27,Japan,Daichi Kamada,True,90.0
2022-11-27,Japan,Junya Ito,False,23.816666666666663
2022-11-27,Japan,Wataru Endo,True,90.0
2022-11-27,Japan,Takehiro Tomiyasu,False,0.0
2022-11-27,Japan,Shūichi Gonda,True,90.0
2022-11-27,Japan,Daniel Schmidt,False,0.0
2022-11-27,Japan,Ko Itakura,True,90.0
2022-11-27,Japan,Daizen Maeda,False,0.0
2022-11-27,Japan,Takefusa Kubo,False,0.0
2022-11-27,Japan,Yuki Soma,True,81.81666666666666
2022-11-27,Japan,Ao Tanaka,False,0.0
2022-11-27,Japan,Miki Yamane,True,61.56666666666667
2022-11-27,Japan,Kaoru Mitoma,False,28.43333333333333
2022-11-27,Japan,Shogo Taniguchi,False,0.0
2022-11-27,Japan,Hidemasa Morita,True,90.0
2022-11-27,Japan,Ayase Ueda,True,45.0
2022-11-27,Japan,Hiroki Ito,False,45.0
2022-11-27,Japan,Shuto Machino,False,0.0
2022-11-27,Costa Rica,Joel Nathaniel Campbell Samuels,True,94.33333333333333
2022-11-27,Costa Rica,Celso Borges Mora,True,88.81666666666666
2022-11-27,Costa Rica,Bryan Ruiz González,False,0.0
2022-11-27,Costa Rica,Johan Alberto Venegas Ulloa,False,0.0
2022-11-27,Costa Rica,Keylor Navas Gamboa,True,90.0
2022-11-27,Costa Rica,Óscar Esau Duarte Gaitán,True,90.0
2022-11-27,Costa Rica,Francisco Javier Calvo Quesada,True,90.0
2022-11-27,Costa Rica,Bryan Oviedo,True,90.0
2022-11-27,Costa Rica,Yeltsin Ignacio Tejeda Valverde,True,89.68333333333334
2022-11-27,Costa Rica,Kendall Jamaal Waston Manley,True,90.0
2022-11-27,Costa Rica,Ronald Alberto Matarrita Ulate,False,0.0
2022-11-27,Costa Rica,Juan Pablo Vargas Campos,False,0.0
2022-11-27,Costa Rica,Patrick Gilmar Sequeira Mejías,False,0.0
2022-11-27,Costa Rica,Brandon Aguilera Zamora,False,30.450000000000003
2022-11-27,Costa Rica,Keysher Fuller Spence,True,90.0
2022-11-27,Costa Rica,Esteban Alvarado Brown,False,0.0
2022-11-27,Costa Rica,Carlos Manuel Martínez Castro,False,0.0
2022-11-27,Costa Rica,Anthony Daniel Contreras Enríquez,True,64.45
2022-11-27,Costa Rica,Gerson Torres Barrantes,True,64.06666666666666
2022-11-27,Costa Rica,Jewison Bennette,False,30.066666666666663
2022-11-27,Costa Rica,Douglas Andrey López Araya,False,0.0
2022-11-27,Costa Rica,Youstin Delfin Salas Gómez,False,1.1833333333333371
2022-11-27,Costa Rica,Daniel Alonso Chacón Salas,False,0.18333333333333712
2022-11-27,Costa Rica,Roan Roberto Wilson Gordon,False,0.0
2022-11-27,Costa Rica,Álvaro José Zamora Mata,False,0.0
2022-11-27,Costa Rica,Anthony William Hernández González,False,0.0
2022-12-18,France,Marcus Thuram,False,48.983333333333334
2022-12-18,France,Kylian Mbappé Lottin,True,90.0
2022-12-18,France,Adrien Rabiot,True,95.16666666666667
2022-12-18,France,Hugo Lloris,True,90.0
2022-12-18,France,Alphonse Areola,False,0.0
2022-12-18,France,Steve Mandanda,False,0.0
2022-12-18,France,Olivier Giroud,True,41.016666666666666
2022-12-18,France,Jules Koundé,True,169.25
2022-12-18,France,Benjamin Pavard,False,0.0
2022-12-18,France,Ousmane Dembélé,True,40.53333333333333
2022-12-18,France,Raphaël Varane,True,161.13333333333333
2022-12-18,France,Antoine Griezmann,True,70.48333333333333
2022-12-18,France,Theo Bernard François Hernández,True,70.45
2022-12-18,France,Jordan Veretout,False,0.0
2022-12-18,France,Mattéo Guendouzi Olié,False,0.0
2022-12-18,France,Axel Disasi,False,0.0
2022-12-18,France,Kingsley Coman,False,19.516666666666666
2022-12-18,France,Dayotchanculle Upamecano,True,90.0
2022-12-18,France,Aurélien Djani Tchouaméni,True,90.0
2022-12-18,France,Ibrahima Konaté,False,0.0
2022-12-18,France,Youssouf Fofana,False,0.0
2022-12-18,France,William Saliba,False,0.0
2022-12-18,France,Randal Kolo Muani,False,49.46666666666667
2022-12-18,France,Eduardo Camavinga,False,19.549999999999997
2022-12-18,Argentina,Ángel Fabián Di María Hernández,True,63.85
2022-12-18,Argentina,Nicolás Hernán Otamendi,True,90.0
2022-12-18,Argentina,Lionel Andrés Messi Cuccittini,True,177.21666666666667
2022-12-18,Argentina,Nicolás Alejandro Tagliafico,True,120.76666666666667
2022-12-18,Argentina,Paulo Bruno Exequiel Dybala,False,0.03333333333333144
2022-12-18,Argentina,Franco Armani,False,0.0
2022-12-18,Argentina,Ángel Martín Correa,False,0.0
2022-12-18,Argentina,Gerónimo Rulli,False,0.0
2022-12-18,Argentina,Damián Emiliano Martínez,True,90.0
2022-12-18,Argentina,Alejandro Darío Gómez,False,0.0
2022-12-18,Argentina,Germán Alejandro Pezzella,False,0.1666666666666714
2022-12-18,Argentina,Rodrigo Javier De Paul,True,101.61666666666666
2022-12-18,Argentina,Lautaro Javier Martínez,False,13.716666666666669
2022-12-18,Argentina,Leandro Daniel Paredes,False,0.6500000000000057
2022-12-18,Argentina,Marcos Javier Acuña,False,44.68333333333333
2022-12-18,Argentina,Cristian Gabriel Romero,True,90.0
2022-12-18,Argentina,Juan Marcos Foyth,False,0.0
2022-12-18,Argentina,Guido Rodríguez,False,0.0
2022-12-18,Argentina,Lisandro Martínez,False,0.0
2022-12-18,Argentina,Alexis Mac Allister,True,115.36666666666666
2022-12-18,Argentina,Gonzalo Ariel Montiel,False,13.266666666666666
2022-12-18,Argentina,Exequiel Alejandro Palacios,False,0.0
2022-12-18,Argentina,Thiago Ezequiel Almada,False,0.0
2022-12-18,Argentina,Nahuel Molina Lucero,True,90.0
2022-12-18,Argentina,Julián Álvarez,True,101.81666666666666
2022-12-18,Argentina,Enzo Fernandez,True,102.26666666666667
2022-12-17,Croatia,Nikola Vlašić,False,28.93333333333333
2022-12-17,Croatia,Dejan Lovren,False,0.0
2022-12-17,Croatia,Mateo Kovačić,True,90.0
2022-12-17,Croatia,Andrej Kramarić,True,60.466666666666676
2022-12-17,Croatia,Luka Modrić,True,90.0
2022-12-17,Croatia,Domagoj Vida,False,0.0
2022-12-17,Croatia,Marcelo Brozović,False,0.0
2022-12-17,Croatia,Ivan Perišić,True,90.0
2022-12-17,Croatia,Bruno Petković,False,22.566666666666663
2022-12-17,Croatia,Ante Budimir,False,0.0
2022-12-17,Croatia,Borna Barišić,False,0.0
2022-12-17,Croatia,Mario Pašalić,False,23.08333333333333
2022-12-17,Croatia,Borna Sosa,False,0.0
2022-12-17,Croatia,Mislav Oršić,True,94.86666666666666
2022-12-17,Croatia,Dominik Livaković,True,90.0
2022-12-17,Croatia,Marko Livaja,True,66.96666666666667
2022-12-17,Croatia,Ivica Ivušić,False,0.0
2022-12-17,Croatia,Lovro Majer,True,66.91666666666667
2022-12-17,Croatia,Josip Juranović,False,0.0
2022-12-17,Croatia,Ivo Grbić,False,0.0
2022-12-17,Croatia,Kristijan Jakić,False,0.0
2022-12-17,Croatia,Martin Erlić,False,0.0
2022-12-17,Croatia,Joško Gvardiol,True,90.0
2022-12-17,Croatia,Josip Šutalo,True,90.0
2022-12-17,Croatia,Luka Sučić,False,0.0
2022-12-17,Croatia,Josip Stanišić,True,90.0
2022-12-17,Morocco,Sofiane Boufal,True,63.28333333333333
2022-12-17,Morocco,Abdelhamid Sabiri,True,45.0
2022-12-17,Morocco,Romain Saïss,False,0.0
2022-12-17,Morocco,Munir Mohand Mohamedi,False,0.0
2022-12-17,Morocco,Sofyan Amrabat,True,90.0
2022-12-17,Morocco,Hakim Ziyech,True,90.0
2022-12-17,Morocco,Achraf Hakimi Mouh,True,90.0
2022-12-17,Morocco,Youssef En-Nesyri,True,90.0
2022-12-17,Morocco,Yassine Bounou,True,90.0
2022-12-17,Morocco,Jawad El Yamiq,True,66.8
2022-12-17,Morocco,Nayef Aguerd,False,0.0
2022-12-17,Morocco,Ilias Chair,False,45.0
2022-12-17,Morocco,Zakaria Aboukhlal,False,0.0
2022-12-17,Morocco,Selim Amallah,False,23.200000000000003
2022-12-17,Morocco,Yahia Attiyat allah,True,90.0
2022-12-17,Morocco,Azzedine Ounahi,False,34.96666666666667
2022-12-17,Morocco,Abderrazak Hamdallah,False,0.0
2022-12-17,Morocco,Badr Banoun,False,26.6
2022-12-17,Morocco,Yahya Jabrane,False,0.0
2022-12-17,Morocco,Anass Zaroury,False,26.71666666666667
2022-12-17,Morocco,Ahmed Reda Tagnaouti,False,0.0
2022-12-17,Morocco,Achraf Dari,True,63.4
2022-12-17,Morocco,Abdessamad Ezzalzouli,False,0.0
2022-12-17,Morocco,Bilal El Khannous,True,55.03333333333333
2022-12-17,Morocco,Walid Cheddira,False,0.0
2022-12-02,Switzerland,Granit Xhaka,True,90.0
2022-12-02,Switzerland,Xherdan Shaqiri,True,68.28333333333333
2022-12-02,Switzerland,Edimilson Fernandes,False,22.150000000000006
2022-12-02,Switzerland,Fabian Lukas Schär,True,90.0
2022-12-02,Switzerland,Denis Lemi Zakaria Lako Lado,False,21.71666666666667
2022-12-02,Switzerland,Haris Seferović,False,0.0
2022-12-02,Switzerland,Ricardo Iván Rodríguez Araya,True,90.0
2022-12-02,Switzerland,Breel-Donald Embolo,True,95.4
2022-12-02,Switzerland,Manuel Obafemi Akanji,True,90.0
2022-12-02,Switzerland,Remo Freuler,True,90.0
2022-12-02,Switzerland,Silvan Widmer,True,90.0
2022-12-02,Switzerland,Fabian Frei,False,0.0
2022-12-02,Switzerland,Renato Steffen,False,0.0
2022-12-02,Switzerland,Michel Aebischer,False,0.0
2022-12-02,Switzerland,Christian Fassnacht,False,7.150000000000006
2022-12-02,Switzerland,Djibril Sow,True,67.85
2022-12-02,Switzerland,Gregor Kobel,True,90.0
2022-12-02,Switzerland,Jonas Omlin,False,0.0
2022-12-02,Switzerland,Noah Okafor,False,0.0
2022-12-02,Switzerland,Eray Ervin Cömert,False,0.0
2022-12-02,Switzerland,Ruben Vargas,True,82.85
2022-12-02,Switzerland,Ardon Jashari,False,0.0
2022-12-02,Switzerland,Fabian Rieder,False,0.0
2022-12-02,Serbia,Marko Grujić,False,0.0
2022-12-02,Serbia,Dušan Tadić,True,77.58333333333333
2022-12-02,Serbia,Aleksandar Mitrović,True,90.0
2022-12-02,Serbia,Sergej Milinković-Savić,True,66.98333333333333
2022-12-02,Serbia,Filip Kostić,True,90.0
2022-12-02,Serbia,Nikola Milenković,True,90.0
2022-12-02,Serbia,Nemanja Radonjić,False,12.333333333333329
2022-12-02,Serbia,Andrija Živković,True,77.66666666666667
2022-12-02,Serbia,Luka Jović,False,35.75
2022-12-02,Serbia,Milos Veljkovic,True,54.03333333333333
2022-12-02,Serbia,Saša Lukić,True,90.0
2022-12-02,Serbia,Marko Dmitrović,False,0.0
2022-12-02,Serbia,Nemanja Maksimović,False,23.016666666666666
2022-12-02,Serbia,Filip Đuričić,False,10.283333333333346
2022-12-02,Serbia,Darko Lazović,False,0.0
2022-12-02,Serbia,Filip Mladenović,False,0.0
2022-12-02,Serbia,Stefan Mitrović,False,0.0
2022-12-02,Serbia,Predrag Rajković,False,0.0
2022-12-02,Serbia,Nemanja Gudelj,False,35.96666666666667
2022-12-02,Serbia,Dušan Vlahović,True,54.25
2022-12-02,Serbia,Srđan Babić,False,0.0
2022-12-02,Serbia,Vanja Milinković Savić,True,90.0
2022-12-02,Serbia,Uroš Račić,False,0.0
2022-12-02,Serbia,Strahinja Pavlović,True,90.0
2022-12-02,Serbia,Ivan Ilić,False,0.0
2022-12-02,Serbia,Strahinja Eraković,False,0.0
2022-12-03,Argentina,Ángel Fabián Di María Hernández,False,0.0
2022-12-03,Argentina,Nicolás Hernán Otamendi,True,90.0
2022-12-03,Argentina,Lionel Andrés Messi Cuccittini,True,90.0
2022-12-03,Argentina,Nicolás Alejandro Tagliafico,False,18.683333333333337
2022-12-03,Argentina,Paulo Bruno Exequiel Dybala,False,0.0
2022-12-03,Argentina,Franco Armani,False,0.0
2022-12-03,Argentina,Ángel Martín Correa,False,0.0
2022-12-03,Argentina,Gerónimo Rulli,False,0.0
2022-12-03,Argentina,Damián Emiliano Martínez,True,90.0
2022-12-03,Argentina,Alejandro Darío Gómez,True,49.11666666666667
2022-12-03,Argentina,Germán Alejandro Pezzella,False,0.0
2022-12-03,Argentina,Rodrigo Javier De Paul,True,90.0
2022-12-03,Argentina,Lautaro Javier Martínez,False,19.0
2022-12-03,Argentina,Leandro Daniel Paredes,False,0.0
2022-12-03,Argentina,Marcos Javier Acuña,True,71.31666666666666
2022-12-03,Argentina,Cristian Gabriel Romero,True,90.0
2022-12-03,Argentina,Juan Marcos Foyth,False,0.0
2022-12-03,Argentina,Guido Rodríguez,False,0.0
2022-12-03,Argentina,Lisandro Martínez,False,40.88333333333333
2022-12-03,Argentina,Alexis Mac Allister,True,79.28333333333333
2022-12-03,Argentina,Gonzalo Ariel Montiel,False,10.716666666666669
2022-12-03,Argentina,Exequiel Alejandro Palacios,False,10.75
2022-12-03,Argentina,Thiago Ezequiel Almada,False,0.0
2022-12-03,Argentina,Nahuel Molina Lucero,True,79.25
2022-12-03,Argentina,Julián Álvarez,True,71.0
2022-12-03,Argentina,Enzo Fernandez,True,90.0
2022-12-03,Australia,Mathew Ryan,True,90.0
2022-12-03,Australia,Aaron Mooy,True,90.0
2022-12-03,Australia,Aziz Eraltay Behich,True,90.0
2022-12-03,Australia,Mathew Leckie,True,71.8
2022-12-03,Australia,Jackson Irvine,True,90.0
2022-12-03,Australia,Craig Goodwin,False,32.13333333333333
2022-12-03,Australia,Ajdin Hrustic,False,32.13333333333333
2022-12-03,Australia,Jason Cummings,False,0.0
2022-12-03,Australia,Jamie MacLaren,False,18.200000000000003
2022-12-03,Australia,Miloš Degenek,True,71.81666666666666
2022-12-03,Australia,Danny Vuković,False,0.0
2022-12-03,Australia,Harry Souttar,True,90.0
2022-12-03,Australia,Bailey Wright,False,0.0
2022-12-03,Australia,Awer Mabil,False,0.0
2022-12-03,Australia,Fran Karačić,False,18.183333333333337
2022-12-03,Australia,Thomas Deng,False,0.0
2022-12-03,Australia,Joel King,False,0.0
2022-12-03,Australia,Riley McGree,True,57.86666666666667
2022-12-03,Australia,Keanu Baccus,True,57.86666666666667
2022-12-03,Australia,Mitchell Thomas Duke,True,71.8
2022-12-03,Australia,Kye Rowles,True,90.0
2022-12-03,Australia,Cameron Peter Devlin,False,0.0
2022-12-03,Australia,Andrew Redmayne,False,0.0
2022-12-03,Australia,Nathaniel Atkinson,False,0.0
2022-12-03,Australia,Marco Tilio,False,0.0
2022-12-03,Australia,Garang Kuol,False,18.200000000000003
2022-11-30,Denmark,Christian Dannemann Eriksen,True,90.0
2022-11-30,Denmark,Pierre-Emile Højbjerg,True,90.0
2022-11-30,Denmark,Kasper Schmeichel,True,90.0
2022-11-30,Denmark,Andreas Christensen,True,90.0
2022-11-30,Denmark,Martin Braithwaite Christensen,True,58.21666666666667
2022-11-30,Denmark,Jens Stryger Larsen,False,0.0
2022-11-30,Denmark,Simon Thorup Kjær,False,0.0
2022-11-30,Denmark,Yussuf Yurary Poulsen,False,0.0
2022-11-30,Denmark,Andreas Evald Cornelius,False,20.650000000000006
2022-11-30,Denmark,Kasper Dolberg,False,31.78333333333333
2022-11-30,Denmark,Daniel Wass,False,0.0
2022-11-30,Denmark,Christian Nørgaard,False,0.0
2022-11-30,Denmark,Joachim Andersen,True,90.0
2022-11-30,Denmark,Frederik Rønnow,False,0.0
2022-11-30,Denmark,Rasmus Nissen Kristensen,True,45.0
2022-11-30,Denmark,Robert Skov,False,21.066666666666663
2022-11-30,Denmark,Joakim Mæhle,True,69.35
2022-11-30,Denmark,Andreas Skov Olsen,True,68.93333333333334
2022-11-30,Denmark,Victor Nelsson,False,0.0
2022-11-30,Denmark,Mathias Jensen,True,58.5
2022-11-30,Denmark,Jonas Older Wind,False,0.0
2022-11-30,Denmark,Mikkel Damsgaard,False,31.5
