team,player,position,rating,club_minutes_90d,national_caps,available
Zambia,Stopilla Sunzu,,94.79166666666667,,3,True
Zambia,Tresford Lawrence Mulenga,,94.79166666666667,,3,True
Zambia,Lubambo Musonda,,89.58333333333333,,3,True
Zambia,Lameck Banda,,87.5,,3,True
Zambia,Kings Kangwa,,85.41666666666667,,3,True
Zambia,Fashion Sakala,,83.33333333333333,,3,True
Zambia,Tandi Mwape,,81.25,,3,True
Zambia,Kelvin Kapumbu,,79.16666666666667,,3,True
Zambia,Roderick Kabwe,,77.08333333333333,,2,True
Zambia,Miguel Changa Chaiwa,,75.0,,3,True
Zambia,Kennedy Musonda,,72.91666666666666,,3,True
Zambia,Benedict Chepeshi,,70.83333333333334,,3,True
Zambia,Edward Chilufya,,68.75,,3,True
Zambia,Cletous Chama,,66.66666666666666,,3,True
Zambia,Benson Sakala,,59.375,,3,True
Zambia,Dominic Chanda,,59.375,,3,True
Zambia,Francis Mwansa,,59.375,,3,True
Zambia,Golden Mafwenta,,59.375,,3,True
Zambia,Kelvin Mubanga Kampamba,,59.375,,3,True
Zambia,Larry Bwalya,,59.375,,3,True
Zambia,Gift Prosper Mphande,,52.083333333333336,,1,True
